Name,Salenum,Price,i+1,j,编号,编号（模板）,PRICE,SALENUM,SALE
['【7月新货】光明莫斯利安200gx24盒常温原味酸奶 家庭早餐奶盒装'],[22392],[79.9],[191],食品,,,79.9,22392,1789120.8
['【10月到期】蒙牛纯甄风味酸牛奶 200g*12盒  礼盒装'],[12077],[36.9],[192],食品,,,36.9,12077,445641.3
['会明春【半斤装】茶叶绿茶2018新茶雀舌250g特级毛尖明前散装嫩芽'],[39678],[86.0],[193],食品,,,86,39678,3412308
['【亏本促销一斤包邮】雨前信阳毛尖2018新茶叶绿茶会明春散装500g'],[45490],[29.8],[194],食品,,,29.8,45490,1355602
['七夕情人节德芙巧克力礼盒装送女友女孩创意浪漫表白生日礼物女生'],[2766],[59.0],[195],食品,,,59,2766,163194
['【土耳其进口】土耳其大无花果干500g【买3斤送1斤灰枣】水果干孕妇天然零食干果'],[253145],[24.8],[196],食品,,,24.8,253145,6277996
['【亿滋食品超值组合装755g】奥利奥夹心饼干闲趣趣多多零食大礼包'],[1161],[49.9],[197],食品,,,49.9,1161,57933.9
['【30个特价】好溢美广式蛋黄月饼豆沙月饼零食糕点6-30个每个40g'],[8544],[9.9],[198],食品,,,9.9,8544,84585.6
['【7天验证】人参鹿鞭鹿肾片60粒鹿血可搭男性保健品男用男人的药'],[1214],[35.02],[199],食品,,,35.02,1214,42514.28
['【只卖3天 3斤12.8】猴菇饼干猴头菇酥性有无蔗糖代餐饼干'],[51322],[8.6],[200],食品,,,8.6,51322,441369.2
['【脸皮薄】厦门馅饼500g/2500g【绿豆饼红豆饼板栗抹茶饼香芋饼】'],[1017113],[8.89],[201],食品,,,8.89,1017113,9042134.57
['清宗堂 柠檬荷叶茶【买2送杯】20包减肥瘦肚子排毒山楂玫瑰茶200g'],[305367],[9.6],[202],食品,,,9.6,305367,2931523.2
['【5包送叉子10包送叉子+勺子】国产火鸡面超辣炸酱面干拌方便面'],[101652],[13.6],[203],食品,,,13.6,101652,1382467.2
['【玛呖德】马卡龙甜点24枚240g/12枚120g/6枚60g甜品饼干西式月饼'],[563022],[9.9],[204],食品,,,9.9,563022,5573917.8
['【香港直邮】【调节三高 】深海鱼油软胶囊DHA降血脂降血压降血糖中老年保健品'],[3711],[98.0],[205],食品,,,98,3711,363678
['【7-8月生产】伊利安慕希常温酸奶酸牛奶希腊酸奶 原味 205g*12盒'],[57417],[46.9],[206],食品,,,46.9,57417,2692857.3
['湘山红湖南特产铁板鱿鱼丝手撕鱿鱼须15g*30/20/10包麻辣海鲜零食'],[584377],[10.6],[207],食品,,,10.6,584377,6194396.2
['【量贩装1kg】佬乡味泡椒凤爪鸡肘山椒凤爪鸡拐250g零食多规格'],[903070],[4.8],[208],食品,,,4.8,903070,4334736
['【买一罐送同款一罐】余茗金骏眉武夷正山茶叶小种红茶罐装共250g'],[24418],[26.0],[209],食品,,,26,24418,634868
['男人进补 药食内调靠谱】男补茶硬汉固本枸杞老公五宝益本茶150g'],[608343],[16.8],[210],食品,,,16.8,608343,10220162.4
['【买2送1】野战半小时【1粒VS10粒淫羊藿】蝉之家蛹虫草胶囊60粒'],[11658],[29.8],[211],食品,,,29.8,11658,347408.4
['【减肥茶瘦到尖叫】清脂茶柠檬荷叶茶瘦身肚子男女通用减肥茶140g'],[18706],[7.9],[212],食品,,,7.9,18706,147777.4
['核桃5斤3斤【送和田枣1斤】云南薄皮核桃纸皮孕妇核桃多规格可选'],[120491],[24.3],[213],食品,,,24.3,120491,2927931.3
['[9.9/100根]嗨果帮小麻花湖南特产糕点食品批发美食小吃零食100g\xa0'],[763763],[3.9],[214],食品,,,3.9,763763,2978675.7
['零食大礼包85包组合一整箱好吃的送女友儿童生日礼物休闲零食'],[27413],[19.9],[215],食品,,,19.9,27413,545518.7
['【泰国进口】泰国原装进口清迈皇家皇冠芒果干120g/500g芒果片休闲零食果干'],[42899],[5.88],[216],食品,,,5.88,42899,252246.12
['【买一斤送半斤】绿茶2018新茶高山绿茶茶叶松阳香茶多规格可选'],[22261],[35.0],[217],食品,,,35,22261,779135
['【买一送一】 买1000g送1000g蒸蛋糕 多规格可选早餐糕点面包蛋糕'],[331380],[13.9],[218],食品,,,13.9,331380,4606182
['新疆葡萄干2斤无核大颗粒吐鲁番绿葡萄干[500gx2袋] 零食蜜饯干果'],[113098],[24.5],[219],食品,,,24.5,113098,2770901
['风干肉 内蒙古风干肉干独立包装手撕风干肉干特产500g'],[13413],[36.8],[220],食品,,,36.8,13413,493598.4
['【50送10更划算】洞庭渔王小鱼仔香辣零食湖南特产毛毛鱼约10g/包'],[123531],[5.9],[221],食品,,,5.9,123531,728832.9
['箱箱有礼【同碗福】火鸡面136g*5/10/6/3超辣拌面炸酱零食方便面'],[250821],[9.0],[222],食品,,,9,250821,2257389
['【买2送1 7天见证!】男性养肾中药秘方保健强硬助根汤150g多规格'],[2353],[48.9],[223],食品,,,48.9,2353,115061.7
['子口乐一口酥1000g/500g原味小米酥花生糖冻米糖休闲办公零食'],[255088],[7.9],[224],食品,,,7.9,255088,2015195.2
['【买1送1】奇麦记原味手撕面包1000克办公室代餐休闲零食早餐糕点'],[556212],[14.9],[225],食品,,,14.9,556212,8287558.8
['汤臣倍健维生素B族50片*2瓶 Vb6B12含叶酸成人男女性补充VB族'],[9348],[21.8],[226],食品,,,21.8,9348,203786.4
['零食大礼包组合一整箱好吃的送女友儿童生日休闲零食膨化零食小吃'],[94234],[39.9],[227],食品,,,39.9,94234,3759936.6
['汤臣倍健维生素E 软胶囊 60粒 ve 买2送3'],[3759],[28.3],[228],食品,,,28.3,3759,106379.7
['零食牛肉干内蒙古风干麻辣500g超干牛肉干科尔手撕休闲小吃麻辣'],[3624],[13.8],[229],食品,,,13.8,3624,50011.2
['创意德芙巧克力礼盒装生日七夕情人节礼物送女友女生浪漫表白500g'],[3584],[25.8],[230],食品,,,25.8,3584,92467.2
['【养生好酒】劲牌劲酒32度活力追风酒500ml*2瓶/6瓶整箱装酒水'],[4801],[28.5],[231],食品,,,28.5,4801,136828.5
['典豫大麦若叶青汁代餐粉套餐送减肥茶瘦身减肥产品45g大肚子瘦腿'],[117378],[9.9],[232],食品,,,9.9,117378,1162042.2
['聪源猫耳酥4斤/2斤/1斤休闲零食酥脆猫耳朵膨化小食品每斤18-22包'],[384813],[8.4],[233],食品,,,8.4,384813,3232429.2
['1500g干吃汤圆爆浆麻薯多口味组合混合装糕点点心休闲零食整箱'],[363409],[13.5],[234],食品,,,13.5,363409,4906021.5
['【官方正品】90粒人参鹿鞭牡蛎片伟g可搭男人的药男性保健品男用'],[29079],[39.8],[235],食品,,,39.8,29079,1157344.2
['下单即送碗勺】水果燕麦片颜茴记早餐免煮即食饱腹冲饮代早餐500g'],[76864],[15.8],[236],食品,,,15.8,76864,1214451.2
['蓝天梦想 洋河镇纯粮食酒52度500ml*1/2瓶纯粮食浓香型婚喜宴酒水'],[6125],[19.0],[237],食品,,,19,6125,116375
['零食大礼包85包组合一整箱好吃的送女友儿童生日礼物休闲零食'],[27413],[19.9],[1],食品,,,19.9,27413,545518.7
['【七夕情人节礼物】德芙巧克力礼盒装送女友生日礼物女生浪漫表白'],[151507],[22.9],[2],食品,,,22.9,151507,3469510.3
['【浪漫表白】德芙巧克力礼盒装送女友七夕情人节心形生日礼物女生'],[127881],[29.9],[3],食品,,,29.9,127881,3823641.9
['【净重2斤·新鲜无添加】洁品手工米锅巴酥孕妇办公室休闲零食特产'],[450191],[9.9],[4],食品,,,9.9,450191,4456890.9
['七夕情人节德芙巧克力礼盒装送闺蜜创意生日礼物女生男友糖果600g'],[13332],[68.0],[5],食品,,,68,13332,906576
['南北特50小包750克嫩豆腐豆干休闲零食多种口味独立包邮'],[61108],[15.8],[6],食品,,,15.8,61108,965506.4
['零食牛肉干内蒙古风干麻辣500g超干牛肉干科尔手撕休闲小吃麻辣'],[3624],[13.8],[7],食品,,,13.8,3624,50011.2
['【纯鱿鱼】香辣鱿鱼40包/10包*12克可选休闲麻辣零食特色小吃食品'],[293887],[10.9],[8],食品,,,10.9,293887,3203368.3
['网红湖南特产香辣小鱼仔干60包20包可选糖醋休闲零食小吃麻辣批发'],[459475],[9.5],[9],食品,,,9.5,459475,4365012.5
['宇仔大刀肉辣条280g*3袋/多规格可选8090后怀旧辣片麻辣零食小吃'],[1135009],[3.5],[10],食品,,,3.5,1135009,3972531.5
['京叶五香卤蛋6/10/20/30个乡巴佬味卤鸡蛋土鸡蛋零食多规格可选'],[637168],[7.9],[11],食品,,,7.9,637168,5033627.2
['德芙巧克力礼盒装七夕情人节礼物送女友老婆女生生日浪漫表白创意'],[4268],[68.0],[12],食品,,,68,4268,290224
['星空棒棒糖礼盒生日礼物女生糖果大礼包6支/10支装七夕情人节礼物'],[12744],[9.8],[13],食品,,,9.8,12744,124891.2
['【真好吃】猫耳酥猫耳朵老少皆宜休闲零食膨化食品1000g'],[5672],[7.9],[14],食品,,,7.9,5672,44808.8
['零食大礼包一箱好吃的送女友儿童生日礼物休闲零食膨化零食大礼包'],[123383],[29.9],[15],食品,,,29.9,123383,3689151.7
['[抢mian单 七夕节情人节礼物] 韩世巧克力礼盒送女友男友生日18粒'],[14166],[29.9],[16],食品,,,29.9,14166,423563.4
['卫龙亲嘴烧辣条100片/盒辣片大小面筋怀旧零食大礼包多规格可选'],[344213],[4.5],[17],食品,,,4.5,344213,1548958.5
['零食大礼包组合整箱小吃送男女朋友儿童生日休闲膨化零食食品批发'],[13049],[19.9],[18],食品,,,19.9,13049,259675.1
['【买2送1】糖玩新世界可吃DIY手工糖果摩天轮冰淇淋儿童玩具零食'],[191],[9.9],[19],食品,,,9.9,191,1890.9
['一斤50根台湾风味米饼能量棒儿童营养早餐饼干500克零食批发整箱'],[129351],[9.9],[20],食品,,,9.9,129351,1280574.9
['买2送10包小吃 铁板鱿鱼丝即食鱿鱼须小吃50包20包每小包约10克'],[227671],[13.9],[21],食品,,,13.9,227671,3164626.9
['情人节礼物 德芙巧克力礼盒装 糖果生日礼物送女友女生闺蜜600克'],[9235],[76.0],[22],食品,,,76,9235,701860
['【81包猪饲料零食大礼包】送男女朋友休闲组合小吃空投箱好吃的'],[51001],[28.9],[23],食品,,,28.9,51001,1473928.9
['肉类零食大礼包礼盒装42包1000g 艾尚你麻辣小吃组合混装16包285g'],[568619],[14.5],[24],食品,,,14.5,568619,8244975.5
['零食大礼包一箱好吃的休闲零食膨化送女友生日礼物儿童零食'],[3336],[29.9],[25],食品,,,29.9,3336,99746.4
"['【11.8发2斤,新店开业仅200份】天津大麻花酥麻花小麻花休闲零食']",[20068],[11.8],[26],食品,,,11.8,20068,236802.4
['德芙巧克力礼盒精美巧克力礼盒装礼品礼包七夕情人节礼物75g-300g'],[68951],[19.9],[27],食品,,,19.9,68951,1372124.9
['湖南特产双娇辣条批发整箱大刀肉面筋零食小吃麻辣辣片100g多规格'],[452781],[3.9],[28],食品,,,3.9,452781,1765845.9
['齐辉大刀肉辣条阚清子大辣片麻辣素零食大礼包组合80后怀旧小吃'],[37978],[3.9],[29],食品,,,3.9,37978,148114.2
['【亏本 买一送一】斗嘴食间锅巴208g/400g手工老襄阳麻辣二阳零食'],[230996],[8.9],[30],食品,,,8.9,230996,2055864.4
['【大娱大肉】小鱼仔鱼蛋蛋鱼仙贝鱿鱼零食大礼包80-20袋每袋约8g'],[6831],[9.9],[31],食品,,,9.9,6831,67626.9
['【2斤】豆干香菇豆干豆腐干辣条小包装休闲零食散装食品批发200g'],[172166],[8.0],[32],食品,,,8,172166,1377328
['【2斤约112包】台湾米饼能量棒蛋黄/芝士味 儿童零食早餐饼干150g'],[1184980],[5.9],[33],食品,,,5.9,1184980,6991382
['七夕情人节德芙巧克力礼盒装星空棒棒糖送女友创意浪漫生日礼物'],[868],[128.0],[34],食品,,,128,868,111104
['超值20包】咪咪嘴湖南特产香辣烤鸡脖子批发休闲零食小吃非鸭脖子'],[149386],[6.8],[35],食品,,,6.8,149386,1015824.8
['德芙巧克力礼盒装七夕情人节送女友礼物创意表白老婆生日高档礼品'],[1086],[65.0],[36],食品,,,65,1086,70590
['买2送1份死神辣条魔鬼辣条死亡辣条变态辣辣条恶搞卡罗莱纳正品'],[627],[4.5],[37],食品,,,4.5,627,2821.5
['牛肉干 内蒙古风干500g/100真空独立包装正宗手撕牛肉干零食'],[21411],[13.8],[38],食品,,,13.8,21411,295471.8
['德芙巧克力礼盒装爱丽莎巧克力520七夕情人节儿童节礼物100/450g'],[17162],[19.9],[39],食品,,,19.9,17162,341523.8
['爱尚咪咪虾条18g*80包20包膨化零食大礼包薯条薯片掌心脆面干脆面'],[634749],[8.6],[40],食品,,,8.6,634749,5458841.4
['王氏好兄弟山药薄片20袋15袋可选 山药薯片脆片 膨化零食22g/袋'],[19843],[3.9],[41],食品,,,3.9,19843,77387.7
['【限时特惠】鸿洲老式大辣片230g*5袋儿时怀旧麻辣片豆皮零食辣条'],[8156],[16.8],[42],食品,,,16.8,8156,137020.8
['米多奇雪饼香米饼休闲零食438g 比旺旺仙贝好吃的香米饼 河南特产'],[348],[6.8],[43],食品,,,6.8,348,2366.4
['【源自东海】烤虾干虾干海洋虾干即食舟山烤虾对虾干干货特产4cm'],[128685],[8.8],[44],食品,,,8.8,128685,1132428
['金磨坊手撕素牛排15-60包多口味可选香辣素肉卷豆干豆制品豆腐干'],[208868],[7.51],[45],食品,,,7.51,208868,1568598.68
['德芙巧克力礼盒装七夕情人节送女友女生老婆闺蜜糖果表白生日礼物'],[5011],[75.0],[46],食品,,,75,5011,375825
['【卫龙辣条大礼包1500g/87包】亲嘴烧大面筋零食大礼包多规格可选'],[70481],[9.9],[47],食品,,,9.9,70481,697761.9
['【限时】买3送1 猪肉脯 靖江特产猪肉脯/蜜汁味猪肉脯100g/600g'],[119373],[6.9],[48],食品,,,6.9,119373,823673.7
['牛肉干独立包装牛肉干500g/200g风干牛肉干内蒙古特产牛肉干麻辣'],[6613],[28.8],[49],食品,,,28.8,6613,190454.4
['400克约40包】湖南特产香辣麻辣小鱼仔休闲零食小吃10/60包多规格'],[98902],[6.9],[50],食品,,,6.9,98902,682423.8
['80后老式大辣片辣条230g/袋儿时怀旧辣豆皮麻辣零食小吃大礼包'],[745352],[4.5],[51],食品,,,4.5,745352,3354084
['洽洽喀吱脆薯片45g*12条6条非油炸薯脆嘎吱脆零食办公室35g可选'],[512633],[9.9],[52],食品,,,9.9,512633,5075066.7
['七夕情人节德芙巧克力礼盒装送女友女孩创意浪漫表白生日礼物女生'],[2766],[59.0],[53],食品,,,59,2766,163194
['湘山红湖南特产铁板鱿鱼丝手撕鱿鱼须15g*30/20/10包麻辣海鲜零食'],[584377],[10.6],[54],食品,,,10.6,584377,6194396.2
['综合蔬菜干果蔬脆脱水黄秋葵脆片31g香菇干零食35g组合什锦蔬菜干'],[2258],[7.8],[55],食品,,,7.8,2258,17612.4
['【量贩装1kg】佬乡味泡椒凤爪鸡肘山椒凤爪鸡拐250g零食多规格'],[903070],[4.8],[56],食品,,,4.8,903070,4334736
['风干肉 内蒙古风干肉干独立包装手撕风干肉干特产500g'],[13413],[36.8],[57],食品,,,36.8,13413,493598.4
['【50送10更划算】洞庭渔王小鱼仔香辣零食湖南特产毛毛鱼约10g/包'],[123531],[5.9],[58],食品,,,5.9,123531,728832.9
['子口乐一口酥1000g/500g原味小米酥花生糖冻米糖休闲办公零食'],[255088],[7.9],[59],食品,,,7.9,255088,2015195.2
['零食大礼包组合一整箱好吃的送女友儿童生日休闲零食膨化零食小吃'],[94234],[39.9],[60],食品,,,39.9,94234,3759936.6
['[买就送]麻辣小鱼仔批发休闲零食香艳鱼仔口水鱼80包5包多规格'],[101677],[4.6],[61],食品,,,4.6,101677,467714.2
['创意德芙巧克力礼盒装生日七夕情人节礼物送女友女生浪漫表白500g'],[3584],[25.8],[62],食品,,,25.8,3584,92467.2
['聪源猫耳酥4斤/2斤/1斤休闲零食酥脆猫耳朵膨化小食品每斤18-22包'],[384813],[8.4],[63],食品,,,8.4,384813,3232429.2
['【常记】掌心脆掌心面多规格可选干脆面整箱零食大礼包单包26g'],[187140],[4.5],[64],食品,,,4.5,187140,842130
['牛肉干 内蒙古风干牛肉干独立包装 手撕风干牛肉干500g/100g零食'],[47801],[13.8],[65],食品,,,13.8,47801,659653.8
['德芙巧克力礼盒装送女朋友七夕情人节生日礼物女生男生1100g1500g'],[5929],[68.0],[66],食品,,,68,5929,403172
['三惠尖角脆虾条蟹粒18g*40包薯片薯条膨化零食大礼包'],[11520],[13.9],[67],食品,,,13.9,11520,160128
['网红湖南特产香辣小鱼仔干70包休闲零食小吃麻辣批发多规格可选'],[49011],[4.7],[68],食品,,,4.7,49011,230351.7
['【上好佳】鲜虾片薯片整箱20包160g组合随机混装休闲零食膨化食品'],[229565],[10.8],[69],食品,,,10.8,229565,2479302
['正宗内蒙古牛肉干500g/200g 风干手撕牛肉干 独立小包装 零食小吃'],[9329],[24.9],[70],食品,,,24.9,9329,232292.1
['【3斤超实惠】巧克力黑白巧克力夹心巧克力喜糖糖果零食1500-200g'],[191875],[6.9],[71],食品,,,6.9,191875,1323937.5
['劲仔小鱼大份量15g*20包多口味多规格香辣麻辣毛毛鱼仔干零食即食'],[179665],[8.9],[72],食品,,,8.9,179665,1599018.5
['【当天发货】辣条批发大刀肉面筋零食小吃麻辣辣片100g多规格可选'],[2061],[5.5],[73],食品,,,5.5,2061,11335.5
['【原味买2份送1斤 多口味新上市】燕麦巧克力麦片巧克力1000-200g'],[193001],[5.9],[74],食品,,,5.9,193001,1138705.9
['德芙巧克力礼盒装送男女朋友老婆闺蜜生日礼物女生七夕情人节礼物'],[12611],[49.9],[75],食品,,,49.9,12611,629288.9
['创意德芙巧克力礼盒装七夕情人节生日礼物送女友女生男生零食糖果'],[2411],[99.0],[76],食品,,,99,2411,238689
['手撕素肉100包素牛肉素牛排素食豆干小吃豆制品香辣麻辣休闲零食'],[100414],[8.7],[77],食品,,,8.7,100414,873601.8
['【买10包送10包】麻辣零食山椒土鸡爪50包/20包泡椒凤爪特色小吃'],[132841],[12.5],[78],食品,,,12.5,132841,1660512.5
['内蒙古牛肉干散装风干牛肉干500g/250g/1000g超干牛肉干内蒙特产'],[524],[35.8],[79],食品,,,35.8,524,18759.2
['【50包送10包】南北特鱼豆腐30包混合口味豆腐干豆干零食小吃批发'],[25674],[9.9],[80],食品,,,9.9,25674,254172.6
['【代写贺卡】星空棒棒糖10支/6支礼盒装七夕送男女友儿童生日礼物'],[266884],[10.3],[81],食品,,,10.3,266884,2748905.2
['98包零食大礼包好吃的礼盒装超大组合批发一箱送男女友935g-1500g'],[17783],[19.89],[82],食品,,,19.89,17783,353703.87
['【买10包送10包】五香鹌鹑蛋脱壳盐焗蛋德食蛋卤蛋零食12枚多规格'],[128714],[5.5],[83],食品,,,5.5,128714,707927
['【2斤】豆干香菇豆干豆腐干辣条小包装麻辣休闲零食散装食品批发'],[3198],[3.87],[84],食品,,,3.87,3198,12376.26
['一代女皇南京同仁堂正品官网缇丽莎尔酵母益生菌零食软糖'],[1809],[7.5],[85],食品,,,7.5,1809,13567.5
['卫龙亲嘴烧辣条100片/30片 小面筋麻辣片儿时怀旧零食大礼包'],[1142355],[4.2],[86],食品,,,4.2,1142355,4797891
['【厂家直发】内蒙古羊杂912克【后草地】羊杂汤228克x4包/3包/1包'],[26012],[8.16],[87],食品,,,8.16,26012,212257.92
['【八月新货】40包/5包超值小王子薯片大礼包批发健康食品多味可选'],[74368],[8.8],[88],食品,,,8.8,74368,654438.4
